,m,n,kernel,n_iter,training_time
716,650,6,1,625,0.017428892200001656
717,650,6,0,3795,0.016955467200000386
718,650,3,1,480,0.01634870740000167
719,650,3,0,388,0.01370659800000169
720,640,30,1,567,0.01887621139999851
721,640,30,0,41903,0.04776278880000007
722,640,27,1,519,0.01770508580000012
723,640,27,0,24248,0.039704547799999546
724,640,24,1,555,0.019140362200005256
725,640,24,0,27764,0.03688070259999705
726,640,21,1,552,0.018452436200000477
727,640,21,0,17595,0.02993962579999874
728,640,18,1,583,0.01747407780000145
729,640,18,0,9631,0.028192943599999864
730,640,15,1,596,0.01795176620000092
731,640,15,0,18459,0.03045942919999902
732,640,12,1,545,0.01614851160000086
733,640,12,0,6877,0.020888986199999238
734,640,9,1,550,0.017861229199999683
735,640,9,0,6143,0.019757718400001067
736,640,6,1,569,0.016228967799999338
737,640,6,0,9419,0.0166243264000002
738,640,3,1,615,0.015613413599999149
739,640,3,0,508,0.013387592999998787
740,630,30,1,576,0.017312115200000734
741,630,30,0,36101,0.04222353020000043
742,630,27,1,563,0.017724856200001683
743,630,27,0,10978,0.03149401040000015
744,630,24,1,565,0.017067199600001005
745,630,24,0,26445,0.03468953700000128
746,630,21,1,585,0.01704761480000059
747,630,21,0,10906,0.029622491599999988
748,630,18,1,542,0.016772311400001173
749,630,18,0,32056,0.030502755199999853
750,630,15,1,520,0.018313432600001532
751,630,15,0,20950,0.034743638800001975
752,630,12,1,563,0.02127407840000046
753,630,12,0,8080,0.028440908000001743
754,630,9,1,558,0.01950265179999917
755,630,9,0,1087,0.020236236199998814
756,630,6,1,565,0.01947067659999959
757,630,6,0,3493,0.022784976399998415
758,630,3,1,514,0.020849358199998846
759,630,3,0,576,0.01927477919999774
760,620,30,1,581,0.026280862200002274
761,620,30,0,36866,0.060415976600000934
762,620,27,1,548,0.02254781279999918
763,620,27,0,20453,0.048187468399997616
764,620,24,1,529,0.02040651579999917
765,620,24,0,28122,0.0389887554000012
766,620,21,1,541,0.017170868600001655
767,620,21,0,27070,0.03675311039999798
768,620,18,1,556,0.02039498540000011
769,620,18,0,21122,0.03871071700000073
770,620,15,1,516,0.01907769219999835
771,620,15,0,5284,0.029758710800001607
772,620,12,1,593,0.017954240000003098
773,620,12,0,8001,0.02765775260000112
774,620,9,1,572,0.017606004200000313
775,620,9,0,10253,0.02461956319999814
776,620,6,1,495,0.01765021660000059
777,620,6,0,2827,0.01944791539999784
778,620,3,1,519,0.017217367199998536
779,620,3,0,1054,0.018257915000000936
780,610,30,1,556,0.01941783959999981
781,610,30,0,26492,0.04862055339999927
782,610,27,1,589,0.019198862999999733
783,610,27,0,38465,0.04626557319999876
784,610,24,1,567,0.016615557400000112
785,610,24,0,13259,0.028526642399998536
786,610,21,1,544,0.016306656000001852
787,610,21,0,21669,0.03332927059999946
788,610,18,1,584,0.01840671359999959
789,610,18,0,39672,0.03620524119999828
790,610,15,1,572,0.019077128800000766
791,610,15,0,8075,0.026165862600002754
792,610,12,1,563,0.018129554200000085
793,610,12,0,13305,0.02360555340000019
794,610,9,1,527,0.015105000200000518
795,610,9,0,2901,0.017159970800001645
796,610,6,1,594,0.01477988980000049
797,610,6,0,3976,0.015528526399998554
798,610,3,1,416,0.01440393319999913
799,610,3,0,519,0.012836012799998287
800,600,30,1,529,0.016461510200001327
801,600,30,0,55150,0.04573653119999932
802,600,27,1,528,0.020143543000001783
803,600,27,0,25995,0.03621567780000277
804,600,24,1,534,0.014703906400001188
805,600,24,0,16965,0.028944494399999597
806,600,21,1,574,0.015893609600000504
807,600,21,0,19067,0.028502362600001163
808,600,18,1,548,0.014935244000000125
809,600,18,0,15368,0.02564078099999989
810,600,15,1,595,0.01539678319999922
811,600,15,0,7704,0.02218449599999701
812,600,12,1,533,0.014338109400001997
813,600,12,0,10724,0.019668980800000214
814,600,9,1,549,0.01485408040000209
815,600,9,0,3221,0.017207241799998486
816,600,6,1,551,0.01407664320000066
817,600,6,0,978,0.014989854600000286
818,600,3,1,589,0.014121154800000113
819,600,3,0,1187,0.01282490359999855
820,590,30,1,505,0.01559627380000279
821,590,30,0,27914,0.03556674720000075
822,590,27,1,579,0.016362137399998745
823,590,27,0,47301,0.04864159279999995
824,590,24,1,489,0.015049262399999463
825,590,24,0,37077,0.04376123919999912
826,590,21,1,516,0.018454294199999312
827,590,21,0,25083,0.034854178199998385
828,590,18,1,533,0.016433794599997498
829,590,18,0,16890,0.03147572059999959
830,590,15,1,525,0.016266063599999825
831,590,15,0,13648,0.027836682399998834
832,590,12,1,577,0.015093738800001689
833,590,12,0,5563,0.02255788160000094
834,590,9,1,500,0.015492316399999595
835,590,9,0,6077,0.019804064599998127
836,590,6,1,525,0.015276844200000994
837,590,6,0,4925,0.01759563119999825
838,590,3,1,429,0.014805304399999386
839,590,3,0,585,0.015067107000001556
840,580,30,1,488,0.021872300400001165
841,580,30,0,35472,0.045566073599998445
842,580,27,1,531,0.01963907540000065
843,580,27,0,26702,0.04005427900000029
844,580,24,1,530,0.015092412400001365
845,580,24,0,26757,0.034739405999998495
846,580,21,1,520,0.01656067060000055
847,580,21,0,59602,0.041786535399997146
848,580,18,1,497,0.01571887559999823
849,580,18,0,27619,0.0329219758000022
850,580,15,1,499,0.015923348800001236
851,580,15,0,7364,0.02417206719999996
852,580,12,1,518,0.021666837399997974
853,580,12,0,9390,0.0308112147999978
854,580,9,1,445,0.021195452599999953
855,580,9,0,2625,0.02444476840000078
856,580,6,1,434,0.02273853620000068
857,580,6,0,559,0.017961613399999975
858,580,3,1,560,0.01976557600000035
859,580,3,0,489,0.014646314800000938
860,570,30,1,532,0.021034271999999986
861,570,30,0,36331,0.05570928979999934
862,570,27,1,497,0.016159674600001495
863,570,27,0,34657,0.042036551000002476
864,570,24,1,503,0.021373163799999872
865,570,24,0,12261,0.028614092599998742
866,570,21,1,514,0.031894761600000265
867,570,21,0,28957,0.039749612200000686
868,570,18,1,511,0.015267158399998948
869,570,18,0,29392,0.034693246199999805
870,570,15,1,507,0.01651293740000028
871,570,15,0,10028,0.021935980399999267
872,570,12,1,477,0.014758391200000175
873,570,12,0,2811,0.023950921800000913
874,570,9,1,457,0.015584260599999311
875,570,9,0,3911,0.0218910527999995
876,570,6,1,466,0.016694966400000056
877,570,6,0,614,0.015442379799998207
878,570,3,1,467,0.018707904999999414
879,570,3,0,2477,0.015116660999998999
880,560,30,1,515,0.015922152200000993
881,560,30,0,29147,0.03914880799999878
882,560,27,1,516,0.015937314399999992
883,560,27,0,15568,0.033654985999999096
884,560,24,1,519,0.016928109800001322
885,560,24,0,14076,0.03057058439999878
886,560,21,1,509,0.015089520199998674
887,560,21,0,17399,0.030115653799998653
888,560,18,1,479,0.01622048040000266
889,560,18,0,10170,0.030474347599998453
890,560,15,1,526,0.020584227799997735
891,560,15,0,9395,0.032075109400000204
892,560,12,1,488,0.020784603399999924
893,560,12,0,5395,0.028218037400000638
894,560,9,1,527,0.021525863199998697
895,560,9,0,4827,0.02579351639999885
896,560,6,1,498,0.017929391400001292
897,560,6,0,627,0.013626999400001694
898,560,3,1,421,0.01661151559999894
899,560,3,0,450,0.01227512160000117
900,550,30,1,498,0.023317597999999863
901,550,30,0,38984,0.04450543580000073
902,550,27,1,517,0.022355027999999777
903,550,27,0,24230,0.044041853800000294
904,550,24,1,567,0.021009790200001533
905,550,24,0,36164,0.03674851279999984
906,550,21,1,513,0.013439675800000828
907,550,21,0,22029,0.026058913399999994
908,550,18,1,533,0.013068938000000686
909,550,18,0,12528,0.020565537400000267
910,550,15,1,543,0.013156445799998551
911,550,15,0,19094,0.022776980000000436
912,550,12,1,516,0.01181955459999955
913,550,12,0,5654,0.01659286719999926
914,550,9,1,630,0.01885240579999987
915,550,9,0,2724,0.015405330800001593
916,550,6,1,512,0.012381431400000054
917,550,6,0,2216,0.01295298100000224
918,550,3,1,519,0.011660927799999854
919,550,3,0,1371,0.011210119400001873
920,540,30,1,504,0.013102519000001677
921,540,30,0,35497,0.03551447300000206
922,540,27,1,518,0.013183601800000133
923,540,27,0,62058,0.0443142165999987
924,540,24,1,474,0.013462252600001534
925,540,24,0,57975,0.04423760399999708
926,540,21,1,470,0.016662118600001462
927,540,21,0,16140,0.02729248020000057
928,540,18,1,515,0.015314696999998035
929,540,18,0,17770,0.02546260400000335
930,540,15,1,485,0.016259859600000936
931,540,15,0,7913,0.022978773400001273
932,540,12,1,477,0.01672713300000055
933,540,12,0,1161,0.015709072399999968
934,540,9,1,461,0.013236952600000507
935,540,9,0,3296,0.014017150600001572
936,540,6,1,469,0.011958606999999687
937,540,6,0,980,0.012713569399998903
938,540,3,1,500,0.013933613000000377
939,540,3,0,281,0.009160987999999292
940,530,30,1,440,0.012886417400000027
941,530,30,0,36138,0.03801689879999799
942,530,27,1,518,0.012726053600002275
943,530,27,0,33365,0.032209899400000096
944,530,24,1,519,0.011761350200001176
945,530,24,0,24275,0.026306654200001844
946,530,21,1,422,0.012153953000002105
947,530,21,0,11841,0.021291695399997933
948,530,18,1,491,0.012181115999999293
949,530,18,0,10340,0.019945466000000068
950,530,15,1,522,0.011860840800000005
951,530,15,0,5265,0.01693722920000056
952,530,12,1,445,0.011078413400001352
953,530,12,0,13176,0.017464824999997575
954,530,9,1,465,0.011746178999999302
955,530,9,0,4533,0.01591852540000076
956,530,6,1,434,0.013239088199999572
957,530,6,0,1265,0.013797006799998712
958,530,3,1,470,0.013125476600001207
959,530,3,0,1314,0.01073078440000046
960,520,30,1,470,0.014478626399998973
961,520,30,0,21741,0.0317230035999998
962,520,27,1,468,0.014043220200001372
963,520,27,0,22629,0.031515024200000144
964,520,24,1,467,0.014361011599999075
965,520,24,0,30320,0.028103940800001226
966,520,21,1,443,0.012003499199998657
967,520,21,0,9412,0.020489980000002107
968,520,18,1,471,0.01140011620000223
969,520,18,0,26750,0.02275382239999999
970,520,15,1,425,0.011336032599997737
971,520,15,0,11972,0.01810502520000057
972,520,12,1,455,0.010524104600000328
973,520,12,0,9722,0.016351233399998933
974,520,9,1,438,0.010921095799999137
975,520,9,0,3358,0.013248660800000778
976,520,6,1,466,0.010754554599999721
977,520,6,0,4019,0.012718279399999232
978,520,3,1,350,0.010678177600000538
979,520,3,0,479,0.009749691799999027
980,510,30,1,475,0.01164553439999878
981,510,30,0,29317,0.030153251000001546
982,510,27,1,476,0.01159176780000024
983,510,27,0,16712,0.024528117199997722
984,510,24,1,481,0.010920622200001163
985,510,24,0,9757,0.020389230400002133
986,510,21,1,454,0.011263860399998294
987,510,21,0,13594,0.021140677200000367
988,510,18,1,494,0.011146065400001248
989,510,18,0,5596,0.017636675599997886
990,510,15,1,486,0.011292146599998887
991,510,15,0,12226,0.017720813800001168
992,510,12,1,446,0.010148204799999404
993,510,12,0,6096,0.01535196380000059
994,510,9,1,415,0.011063342800001407
995,510,9,0,3444,0.013666546400001778
996,510,6,1,472,0.010596798599999601
997,510,6,0,596,0.010610245000000873
998,510,3,1,324,0.010441283800000178
999,510,3,0,671,0.009654164399999842
1000,500,30,1,496,0.011317639800000733
1001,500,30,0,32242,0.03070806599999969
1002,500,27,1,478,0.011386052199999597
1003,500,27,0,30391,0.028402557199999023
1004,500,24,1,465,0.010454237599999772
1005,500,24,0,10661,0.020824920200000464
1006,500,21,1,515,0.011246985400001108
1007,500,21,0,22210,0.022715404200000934
1008,500,18,1,505,0.010967527800001164
1009,500,18,0,11452,0.018494862600000772
1010,500,15,1,422,0.01059083779999952
1011,500,15,0,29037,0.020170993999998645
1012,500,12,1,483,0.009779103399998235
1013,500,12,0,4004,0.013733891000001108
1014,500,9,1,494,0.010395659200001716
1015,500,9,0,4127,0.012926105599996162
1016,500,6,1,450,0.01022712179999985
1017,500,6,0,1084,0.010747150199998145
1018,500,3,1,326,0.01018070960000017
1019,500,3,0,300,0.008319713800000272
1020,490,30,1,465,0.010952852399998391
1021,490,30,0,36217,0.0316979745999987
1022,490,27,1,447,0.010826722800000254
1023,490,27,0,21006,0.02459963580000135
1024,490,24,1,461,0.01006692400000162
1025,490,24,0,11879,0.02014998439999971
1026,490,21,1,449,0.01055293159999735
1027,490,21,0,16787,0.0202979008000014
1028,490,18,1,466,0.010243925999999704
1029,490,18,0,19817,0.019669055800000022
1030,490,15,1,453,0.010191865599998096
1031,490,15,0,8637,0.01640534140000085
1032,490,12,1,426,0.009392986400000325
1033,490,12,0,4988,0.013810444000000643
1034,490,9,1,379,0.00989396900000159
1035,490,9,0,9359,0.013427483799999607
1036,490,6,1,446,0.009682770000000573
1037,490,6,0,6475,0.011420802999999324
1038,490,3,1,398,0.009595869400000368
1039,490,3,0,325,0.008426709799999798
1040,480,30,1,476,0.010670206599999687
1041,480,30,0,23830,0.02643541740000046
1042,480,27,1,458,0.010281113999998582
1043,480,27,0,20951,0.02464213059999949
1044,480,24,1,463,0.009937219000000396
1045,480,24,0,20144,0.0221671913999991
1046,480,21,1,465,0.010212696200000693
1047,480,21,0,34351,0.023620666800000124
1048,480,18,1,438,0.009824998599999902
1049,480,18,0,7989,0.018788515999999332
1050,480,15,1,456,0.01007206399999987
1051,480,15,0,14537,0.016245570399998854
1052,480,12,1,446,0.009447464999999511
1053,480,12,0,5211,0.013076367000000033
1054,480,9,1,451,0.009734167399999905
1055,480,9,0,1029,0.011029176000000262
1056,480,6,1,390,0.009350852200000048
1057,480,6,0,1182,0.00994772580000074
1058,480,3,1,352,0.009353184999999088
1059,480,3,0,221,0.007397606199999273
1060,470,30,1,395,0.009930385999999913
1061,470,30,0,25593,0.025685860599999444
1062,470,27,1,471,0.010210709000001117
1063,470,27,0,35752,0.027972218199999333
1064,470,24,1,411,0.009695459200000301
1065,470,24,0,21734,0.021901739999998428
1066,470,21,1,476,0.010156096599998676
1067,470,21,0,15823,0.019275887199999175
1068,470,18,1,401,0.009345793800000024
1069,470,18,0,9036,0.01608697639999974
1070,470,15,1,409,0.009531076799999738
1071,470,15,0,9088,0.014902249399999335
1072,470,12,1,410,0.009202793999999414
1073,470,12,0,1589,0.011739145999999322
1074,470,9,1,410,0.00959035060000062
1075,470,9,0,5301,0.011013575399998388
1076,470,6,1,382,0.009156779799999981
1077,470,6,0,1416,0.009703924000000086
1078,470,3,1,407,0.009063024399998908
1079,470,3,0,897,0.008307921399999429
1080,460,30,1,477,0.009970304200000158
1081,460,30,0,34309,0.02795646759999997
1082,460,27,1,394,0.009508475000000516
1083,460,27,0,10532,0.019544542599999205
1084,460,24,1,415,0.009249332600001025
1085,460,24,0,14384,0.01934825379999978
1086,460,21,1,431,0.00920403320000034
1087,460,21,0,31823,0.022152919800000604
1088,460,18,1,376,0.009029708599999253
1089,460,18,0,10672,0.015978080000000006
1090,460,15,1,384,0.009165187400000007
1091,460,15,0,5430,0.013740951599999818
1092,460,12,1,438,0.008525739000000244
1093,460,12,0,4512,0.012714260799999266
1094,460,9,1,368,0.008703156599999318
1095,460,9,0,5111,0.01128826839999988
1096,460,6,1,503,0.009127211599998474
1097,460,6,0,672,0.00885549999999995
1098,460,3,1,394,0.0089725633999997
1099,460,3,0,1386,0.00838765599999931
1100,450,30,1,406,0.009403607200000153
1101,450,30,0,23458,0.024274812000000878
1102,450,27,1,416,0.00921546660000061
1103,450,27,0,19930,0.021628352200000478
1104,450,24,1,418,0.008625435399999049
1105,450,24,0,18396,0.020316924599999453
1106,450,21,1,408,0.008909435199998228
1107,450,21,0,13470,0.017452576600000214
1108,450,18,1,409,0.008670358399999144
1109,450,18,0,26336,0.018693135999999555
1110,450,15,1,469,0.008907819600000977
1111,450,15,0,8037,0.013588764800000774
1112,450,12,1,454,0.008669832599999695
1113,450,12,0,4328,0.011568790399999074
1114,450,9,1,406,0.00876220860000032
1115,450,9,0,1899,0.010342636799999383
1116,450,6,1,391,0.008591660600000495
1117,450,6,0,1532,0.009448577199999874
1118,450,3,1,425,0.00825163319999973
1119,450,3,0,314,0.007054033200001442
1120,440,30,1,365,0.008932337400000278
1121,440,30,0,22525,0.022758210400001387
1122,440,27,1,406,0.008848286799999272
1123,440,27,0,25024,0.02227140099999971
1124,440,24,1,370,0.008517519799999462
1125,440,24,0,19415,0.019123807599999765
1126,440,21,1,424,0.008763531199999619
1127,440,21,0,20783,0.01869368139999992
1128,440,18,1,409,0.008337585400000336
1129,440,18,0,17070,0.017086286599999313
1130,440,15,1,392,0.008352842200000054
1131,440,15,0,10750,0.014195747000000836
1132,440,12,1,493,0.008207273000000015
1133,440,12,0,14153,0.013264988200000261
1134,440,9,1,387,0.008260719799999094
1135,440,9,0,5441,0.010582635400000128
1136,440,6,1,435,0.0088376444000005
1137,440,6,0,1919,0.008560814399998406
1138,440,3,1,346,0.00853456339999994
1139,440,3,0,258,0.006626336000000066
1140,430,30,1,440,0.00882287599999998
1141,430,30,0,19373,0.02116014319999877
1142,430,27,1,413,0.008458358800000098
1143,430,27,0,22899,0.021551834799999624
1144,430,24,1,414,0.008147960400000187
1145,430,24,0,27900,0.02102769100000046
1146,430,21,1,355,0.008268196600000267
1147,430,21,0,4834,0.014128029999999115
1148,430,18,1,404,0.00798898499999936
1149,430,18,0,7321,0.014061145000000153
1150,430,15,1,348,0.008102850000000217
1151,430,15,0,4857,0.012591585199999856
1152,430,12,1,410,0.007717568200001068
1153,430,12,0,10917,0.011725860600000004
1154,430,9,1,395,0.007882552799998877
1155,430,9,0,2750,0.009863399600001089
1156,430,6,1,382,0.008045857799999112
1157,430,6,0,6402,0.008969180200000437
1158,430,3,1,318,0.007595646399999367
1159,430,3,0,270,0.006441008199999487
1160,420,30,1,409,0.00821730459999941
1161,420,30,0,47752,0.029393454199998816
1162,420,27,1,398,0.00804234579999914
1163,420,27,0,26624,0.0226979369999988
1164,420,24,1,333,0.007503256400000424
1165,420,24,0,23679,0.0198694806000006
1166,420,21,1,434,0.007934086799999563
1167,420,21,0,24056,0.01864708539999995
1168,420,18,1,473,0.007801881400000354
1169,420,18,0,6868,0.013297929599998782
1170,420,15,1,339,0.007767730799999128
1171,420,15,0,10456,0.013220400599999493
1172,420,12,1,395,0.007666920999999149
1173,420,12,0,3994,0.010973604800000203
1174,420,9,1,348,0.007956753800001336
1175,420,9,0,5350,0.009619786600000424
1176,420,6,1,410,0.00850178459999995
1177,420,6,0,1527,0.0076255464000006155
1178,420,3,1,352,0.007918289399999168
1179,420,3,0,433,0.006743162199999375
1180,410,30,1,347,0.007806124200001108
1181,410,30,0,27424,0.02261897019999992
1182,410,27,1,399,0.007791619800001115
1183,410,27,0,23922,0.02099141099999997
1184,410,24,1,363,0.007137702800000057
1185,410,24,0,35214,0.021912621399999922
1186,410,21,1,394,0.007480303399999144
1187,410,21,0,9826,0.01485615500000037
1188,410,18,1,390,0.007351878999999428
1189,410,18,0,8031,0.013328704599999242
1190,410,15,1,369,0.007213553199999012
1191,410,15,0,28112,0.01685010579999897
1192,410,12,1,423,0.007341136600000908
1193,410,12,0,11126,0.011386211399999268
1194,410,9,1,383,0.007324051199999815
1195,410,9,0,9890,0.010598116600000651
1196,410,6,1,355,0.007589401000000606
1197,410,6,0,1540,0.0073857981999999826
1198,410,3,1,337,0.007292860999999817
1199,410,3,0,561,0.006696695000000119
1200,400,30,1,357,0.007552090200000805
1201,400,30,0,18895,0.01958829779999931
1202,400,27,1,389,0.007457980600000269
1203,400,27,0,17865,0.01788586039999913
1204,400,24,1,379,0.007078721000000598
1205,400,24,0,17371,0.017302301399999463
1206,400,21,1,365,0.007297495999999626
1207,400,21,0,18356,0.016807962399999356
1208,400,18,1,412,0.007259187599999706
1209,400,18,0,11946,0.013908550799999374
1210,400,15,1,360,0.007191637399999706
1211,400,15,0,6788,0.01175680559999961
1212,400,12,1,337,0.007056321199998905
1213,400,12,0,11339,0.011297278799999333
1214,400,9,1,433,0.00786948380000041
1215,400,9,0,2313,0.008164382200000375
1216,400,6,1,342,0.00704187760000039
1217,400,6,0,1692,0.008239224399999755
1218,400,3,1,241,0.007510654199999323
1219,400,3,0,278,0.004853693599999076
1220,390,30,1,368,0.007153959599999382
1221,390,30,0,43587,0.026349642999999645
1222,390,27,1,329,0.007047874799999932
1223,390,27,0,42454,0.02379960579999931
1224,390,24,1,365,0.006505470200000474
1225,390,24,0,23666,0.01912244199999975
1226,390,21,1,361,0.007013221000000414
1227,390,21,0,12559,0.014470127599999216
1228,390,18,1,404,0.006817066400000726
1229,390,18,0,11727,0.012944969200000146
1230,390,15,1,340,0.006797113599998994
1231,390,15,0,28425,0.015810824999999796
1232,390,12,1,386,0.006640823599999379
1233,390,12,0,3738,0.010099220400000063
1234,390,9,1,371,0.006691009200000053
1235,390,9,0,10297,0.009639250399999355
1236,390,6,1,369,0.007599824800001187
1237,390,6,0,2993,0.006975556199999744
1238,390,3,1,314,0.006830804999999884
1239,390,3,0,408,0.006144013999999487
1240,380,30,1,359,0.006526830600000722
1241,380,30,0,60911,0.030891232599999797
1242,380,27,1,358,0.006718704800000097
1243,380,27,0,28257,0.02018820180000134
1244,380,24,1,348,0.006316467400001358
1245,380,24,0,8399,0.01304976639999964
1246,380,21,1,327,0.0066056439999997
1247,380,21,0,24205,0.01695402879999932
1248,380,18,1,389,0.006675974599999535
1249,380,18,0,10045,0.012145136799999534
1250,380,15,1,352,0.007014252199999049
1251,380,15,0,5875,0.010544270999999838
1252,380,12,1,354,0.006646409999999747
1253,380,12,0,9426,0.009785389399999645
1254,380,9,1,348,0.006704053599999327
1255,380,9,0,2169,0.008301735200000594
1256,380,6,1,361,0.0072118353999997
1257,380,6,0,780,0.006387955399998191
1258,380,3,1,249,0.006263647800000172
1259,380,3,0,400,0.006750504999999407
1260,370,30,1,342,0.006430638399999822
1261,370,30,0,82214,0.03769307859999884
1262,370,27,1,344,0.006349176199999818
1263,370,27,0,19096,0.017458781199999152
1264,370,24,1,341,0.005931262400000037
1265,370,24,0,39627,0.021230515399999917
1266,370,21,1,328,0.006172164200000907
1267,370,21,0,48826,0.02163824700000063
1268,370,18,1,298,0.006102251600000131
1269,370,18,0,18668,0.013911412600000261
1270,370,15,1,337,0.006393285800000825
1271,370,15,0,6190,0.010061586599999117
1272,370,12,1,390,0.006064689200000117
1273,370,12,0,3091,0.008647305200000233
1274,370,9,1,364,0.006328828200001624
1275,370,9,0,6903,0.008973860199999706
1276,370,6,1,337,0.006310982399999432
1277,370,6,0,1888,0.0071179542000002986
1278,370,3,1,354,0.006777778400000045
1279,370,3,0,199,0.004416446800000529
1280,360,30,1,369,0.00636157240000017
1281,360,30,0,22681,0.01870762180000014
1282,360,27,1,363,0.006263892199999788
1283,360,27,0,40603,0.02197539239999955
1284,360,24,1,362,0.005793049000000394
1285,360,24,0,29093,0.01788710679999994
1286,360,21,1,333,0.005994551400000603
1287,360,21,0,21237,0.015087926799998996
1288,360,18,1,332,0.005872769800001265
1289,360,18,0,16942,0.013644102800000012
1290,360,15,1,320,0.006742004999998841
1291,360,15,0,5828,0.00885304299999845
1292,360,12,1,302,0.005810572200000053
1293,360,12,0,5403,0.00879033159999878
1294,360,9,1,343,0.006561890799999759
1295,360,9,0,1989,0.006796907399999696
1296,360,6,1,400,0.0059617188000004265
1297,360,6,0,2574,0.007343084400000066
1298,360,3,1,382,0.00627804619999992
1299,360,3,0,438,0.005399744799999695
1300,350,30,1,304,0.005868465200000372
1301,350,30,0,28444,0.019436014200000785
1302,350,27,1,322,0.00582194640000111
1303,350,27,0,29314,0.019164327400000757
1304,350,24,1,327,0.005418655800001204
1305,350,24,0,13169,0.013393714600000096
1306,350,21,1,332,0.005672762000000375
1307,350,21,0,13641,0.012430855599999902
1308,350,18,1,326,0.005506036999999964
1309,350,18,0,7795,0.010890300599999847
1310,350,15,1,301,0.0056168100000004275
1311,350,15,0,4496,0.009735677200000126
1312,350,12,1,411,0.005631855800000096
1313,350,12,0,4968,0.008376593399999521
1314,350,9,1,369,0.006525955600000089
1315,350,9,0,2134,0.0070619328000002925
1316,350,6,1,297,0.006515729200000209
1317,350,6,0,935,0.005527209600000305
1318,350,3,1,492,0.006512332399999465
1319,350,3,0,366,0.004472648999999862
1320,340,30,1,331,0.005588904400000061
1321,340,30,0,13203,0.014210905600000245
1322,340,27,1,296,0.005511740800000808
1323,340,27,0,9519,0.012745840199999848
1324,340,24,1,319,0.005190563000000026
1325,340,24,0,15305,0.013272392799999722
1326,340,21,1,294,0.00594656140000005
1327,340,21,0,8952,0.011017914800000384
1328,340,18,1,341,0.005477256199999658
1329,340,18,0,11004,0.010707979399999346
1330,340,15,1,312,0.005352962199999922
1331,340,15,0,6767,0.009779229199999762
1332,340,12,1,330,0.005720767599999732
1333,340,12,0,6067,0.007739207999999919
1334,340,9,1,339,0.005737631999999948
1335,340,9,0,3794,0.007486290599999989
1336,340,6,1,283,0.005539276399999693
1337,340,6,0,1092,0.00643937379999997
1338,340,3,1,279,0.005762241400000434
1339,340,3,0,222,0.004494912600000234
1340,330,30,1,326,0.005474301599999976
1341,330,30,0,41039,0.022175448199999438
1342,330,27,1,341,0.005392699599999773
1343,330,27,0,15634,0.014002767799999916
1344,330,24,1,347,0.0050687966000005245
1345,330,24,0,12386,0.012692783799999673
1346,330,21,1,302,0.005137653199999903
1347,330,21,0,8282,0.01120949340000017
1348,330,18,1,316,0.005097719400000145
1349,330,18,0,22385,0.013312874800000074
1350,330,15,1,303,0.005429076200000082
1351,330,15,0,4695,0.008784972799999836
1352,330,12,1,281,0.005699475799999476
1353,330,12,0,2970,0.0063550385999999294
1354,330,9,1,273,0.005192983799999951
1355,330,9,0,9332,0.008343033799999944
1356,330,6,1,302,0.006124524399999842
1357,330,6,0,1965,0.005038460199999761
1358,330,3,1,239,0.00582238540000013
1359,330,3,0,689,0.004491398799999757
1360,320,30,1,289,0.005023824999999959
1361,320,30,0,20566,0.01593060340000001
1362,320,27,1,288,0.00496000080000023
1363,320,27,0,15307,0.013622534800000353
1364,320,24,1,308,0.004911010600000054
1365,320,24,0,13903,0.012325097400000118
1366,320,21,1,323,0.004976849399999495
1367,320,21,0,14260,0.011925510399999695
1368,320,18,1,316,0.005929640399999769
1369,320,18,0,6703,0.008423655999999368
1370,320,15,1,277,0.005179284799999806
1371,320,15,0,8128,0.009196213400000274
1372,320,12,1,316,0.004944910200000407
1373,320,12,0,3230,0.00741158939999984
1374,320,9,1,318,0.005278673999999839
1375,320,9,0,3336,0.006786940799999641
1376,320,6,1,325,0.006025541000000345
1377,320,6,0,471,0.004411804200000091
1378,320,3,1,279,0.005891021000000052
1379,320,3,0,379,0.00439394980000003
1380,310,30,1,304,0.004739565999999584
1381,310,30,0,31244,0.01824184640000013
1382,310,27,1,316,0.004688265599999753
1383,310,27,0,9798,0.011639794600000286
1384,310,24,1,297,0.004450101000000472
1385,310,24,0,32909,0.016755236799999552
1386,310,21,1,293,0.004668570599999811
1387,310,21,0,43388,0.01929092579999967
1388,310,18,1,339,0.005766851000000272
1389,310,18,0,4083,0.007628177199999797
1390,310,15,1,261,0.004793584600000145
1391,310,15,0,10455,0.00929112099999969
1392,310,12,1,302,0.005038471199999961
1393,310,12,0,4768,0.007510569600000494
1394,310,9,1,282,0.004987359400000102
1395,310,9,0,3350,0.0051171864000000514
1396,310,6,1,294,0.004907130600000187
1397,310,6,0,6185,0.005858984599999673
1398,310,3,1,284,0.0053340347999998984
1399,310,3,0,1283,0.004558803799999822
1400,300,30,1,285,0.004655765400000078
1401,300,30,0,14902,0.015193403399999639
1402,300,27,1,283,0.0059869414000001345
1403,300,27,0,6535,0.01053229940000051
1404,300,24,1,265,0.004289396199999729
1405,300,24,0,18564,0.013395026799999954
1406,300,21,1,295,0.005388251399999789
1407,300,21,0,8587,0.008719094999999654
1408,300,18,1,303,0.004611078000000291
1409,300,18,0,5822,0.008489699000000073
1410,300,15,1,287,0.004655468400000018
1411,300,15,0,10761,0.009331941199999961
1412,300,12,1,243,0.004517789599999133
